"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 15:46:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,46.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,26.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.0 ms,20.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:46:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,42.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,23.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,18.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.3 ms,229.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,42.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,25.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.3 ms,18.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.5 ms,235.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,50.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,13.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.3 ms,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,232.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,52.7 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.9 ms,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,230.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,50.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,18.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.4 ms,232.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.4 ms,16.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.1 ms,234.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,46.7 µs,0 s,0 s,0 s,34.3 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,20.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.1 ms,12.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.4 ms,231.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,48.3 µs,0 s,0 s,0 s,34.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,19.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.3 ms,235.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,46.9 µs,0 s,0 s,0 s,34.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,21.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.2 ms,18.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.6 ms,233.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,47.7 µs,0 s,0 s,0 s,40.5 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,27.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,25.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.3 ms,237.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,87.7 µs,0 s,0 s,0 s,0 s,49.4 µs,0 s,0 s,0 s,37.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,25.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,25.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.8 ms,236.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,86.9 µs,0 s,0 s,0 s,0 s,47.6 µs,0 s,0 s,0 s,37.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,26.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.5 ms,31.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:47:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,86.5 µs,0 s,0 s,0 s,0 s,47.9 µs,0 s,0 s,0 s,41.0 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,24.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,0 s,0 s,2.7 ms,0 s,10.6 ms,31.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,87.0 µs,0 s,0 s,0 s,0 s,48.2 µs,0 s,0 s,0 s,22.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,24.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.6 ms,0 s,0 s,0 s,0 s,2.8 ms,0 s,10.7 ms,36.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,85.2 µs,0 s,0 s,0 s,0 s,48.1 µs,0 s,0 s,0 s,27.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,23.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.4 ms,0 s,0 s,0 s,0 s,2.8 ms,0 s,14.4 ms,31.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,41.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,86.9 µs,0 s,0 s,0 s,0 s,46.8 µs,0 s,0 s,0 s,30.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,37.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.4 ms,0 s,0 s,0 s,0 s,2.7 ms,0 s,18.2 ms,34.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,85.9 µs,0 s,0 s,0 s,0 s,49.1 µs,0 s,0 s,0 s,29.7 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,36.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.2 ms,0 s,0 s,0 s,0 s,2.8 ms,0 s,15.5 ms,33.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,85.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.3 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,36.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.0 ms,0 s,0 s,0 s,0 s,2.8 ms,0 s,20.5 ms,38.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,85.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,35.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,0 s,0 s,0 s,0 s,2.7 ms,0 s,18.5 ms,31.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,84.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,35.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.7 ms,0 s,0 s,0 s,0 s,2.8 ms,0 s,24.0 ms,31.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,85.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.7 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,29.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.0 ms,0 s,0 s,0 s,0 s,2.8 ms,0 s,23.8 ms,21.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,215.0 µs,0 s,0 s,0 s,0 s,30.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,32.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,43.2 ms,0 s,0 s,0 s,0 s,2.7 ms,0 s,26.1 ms,23.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,218.9 µs,0 s,0 s,0 s,0 s,30.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,30.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.2 ms,0 s,0 s,0 s,0 s,2.8 ms,0 s,23.2 ms,16.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,220.7 µs,0 s,0 s,0 s,0 s,26.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,29.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,48.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.4 ms,21.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:48:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,215.1 µs,0 s,0 s,0 s,0 s,27.0 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,38.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,43.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.0 ms,15.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,217.1 µs,0 s,0 s,0 s,0 s,20.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,37.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,43.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,24.2 ms,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,218.0 µs,0 s,0 s,0 s,0 s,22.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,23.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,39.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.7 ms,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,213.8 µs,0 s,0 s,0 s,0 s,26.7 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,24.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,39.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,19.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,216.6 µs,0 s,0 s,0 s,0 s,21.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,20.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.1 ms,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,220.0 µs,0 s,0 s,0 s,0 s,22.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,21.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.5 ms,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,217.2 µs,0 s,0 s,0 s,0 s,21.0 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,16.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.0 ms,17.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,218.1 µs,0 s,0 s,0 s,0 s,23.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,19.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,39.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.8 ms,25.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.5 ms,23.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.5 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.7 s,0 s,0 s,26.1 ms,2.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.9 ms,24.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.5 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,26.1 ms,2.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.5 ms,21.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:50,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,0 s,0 s,0 s,0 s,16.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.5 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,19.4 ms,7.1 ms,0 s,0 s,0 s,312.1 µs,0 s,0 s,0 s,0 s,32.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.9 ms,24.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:49:55,0 s,1.1 ms,35.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,17.9 ms,7.4 ms,0 s,0 s,0 s,312.6 µs,0 s,0 s,0 s,0 s,31.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.0 ms,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:50:00,0 s,1.1 ms,55.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,18.0 ms,7.4 ms,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,0 s,38.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,29.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:50:05,0 s,1.1 ms,56.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.0 ms,0 s,0 s,0 s,0 s,17.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.3 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,17.6 ms,17.4 ms,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,37.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,28.9 ms,0 s,193.2 ms,0 s,0 s,0 s,0 s
2024-01-03 15:50:10,0 s,1.1 ms,56.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.6 ms,0 s,0 s,0 s,0 s,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.0 ms,0 s,0 s,,557.8 ms,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,17.0 ms,17.7 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,31.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.4 ms,31.8 ms,0 s,403.9 ms,0 s,26.5 ms,0 s,0 s
2024-01-03 15:50:15,0 s,1.1 ms,57.2 ms,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,28.1 ms,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,42.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,26.0 ms,0 s,0 s,,914.9 ms,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,23.1 ms,17.4 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,30.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.4 ms,30.9 ms,0 s,411.2 ms,0 s,47.7 ms,0 s,0 s
2024-01-03 15:50:20,0 s,1.1 ms,56.7 ms,0 s,0 s,285.8 ms,0 s,0 s,0 s,0 s,0 s,36.0 ms,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,40.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.6 ms,0 s,0 s,,1.2 s,,0 s,0 s,0 s,0 s,1.5 s,0 s,10.6 ms,30.1 ms,17.0 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,32.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.5 ms,31.5 ms,0 s,418.0 ms,0 s,47.6 ms,0 s,0 s
