"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 14:35:00,0 s,4.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,0 s,16.8 ms,91.6 µs,0 s,0 s,4.2 ms,7.6 ms,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.8 ms,0 s,0 s,,,,,,889.5 µs,0 s,0 s,0 s,1.0 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,786.3 µs,0 s,0 s,0 s,0 s,17.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.6 ms,23.9 ms,0 s,0 s,0 s,0 s,0 s,19.2 ms
2024-01-03 14:35:05,0 s,4.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,92.4 µs,0 s,0 s,0 s,7.9 ms,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.8 ms,0 s,0 s,,,,,,910.8 µs,0 s,0 s,0 s,1.0 s,0 s,0 s,19.7 ms,0 s,0 s,0 s,0 s,785.3 µs,0 s,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.5 ms,21.4 ms,0 s,0 s,0 s,0 s,0 s,20.3 ms
2024-01-03 14:35:10,0 s,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,91.0 µs,0 s,0 s,0 s,8.5 ms,13.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.0 ms,0 s,0 s,,,,,,906.5 µs,0 s,0 s,0 s,1.0 s,0 s,0 s,19.6 ms,0 s,0 s,0 s,0 s,785.6 µs,0 s,0 s,0 s,0 s,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.2 ms,25.5 ms,0 s,0 s,0 s,0 s,0 s,19.7 ms
2024-01-03 14:35:15,0 s,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,90.0 µs,0 s,0 s,0 s,8.5 ms,14.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,,,,,,890.8 µs,0 s,0 s,0 s,1.0 s,0 s,0 s,10.8 ms,0 s,0 s,0 s,0 s,779.7 µs,0 s,0 s,0 s,0 s,11.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.3 ms,25.0 ms,0 s,0 s,0 s,0 s,0 s,19.5 ms
2024-01-03 14:35:20,0 s,4.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,8.5 ms,15.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,,,,,,884.4 µs,0 s,0 s,0 s,1.0 s,0 s,0 s,11.6 ms,98.2 µs,0 s,0 s,0 s,786.5 µs,0 s,0 s,0 s,0 s,11.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.8 ms,28.0 ms,0 s,0 s,0 s,0 s,0 s,19.8 ms
2024-01-03 14:35:25,0 s,4.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,6.6 ms,15.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.1 ms,0 s,0 s,,,,,,873.5 µs,0 s,0 s,0 s,1.0 s,0 s,0 s,8.3 ms,98.4 µs,0 s,0 s,0 s,790.5 µs,0 s,0 s,0 s,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.0 ms,23.4 ms,0 s,0 s,0 s,0 s,0 s,19.8 ms
2024-01-03 14:35:30,0 s,4.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,0 s,6.6 ms,15.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,,,,,,889.9 µs,0 s,0 s,1.0 ms,1.0 s,0 s,0 s,9.8 ms,100.5 µs,0 s,0 s,0 s,778.3 µs,0 s,0 s,0 s,0 s,11.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.8 ms,22.7 ms,0 s,0 s,0 s,0 s,0 s,20.2 ms
2024-01-03 14:35:35,0 s,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.9 ms,0 s,0 s,0 s,0 s,6.6 ms,15.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.6 ms,0 s,0 s,,,,,,902.0 µs,0 s,0 s,1.0 ms,1.1 s,0 s,0 s,8.1 ms,99.1 µs,0 s,0 s,0 s,776.2 µs,0 s,0 s,0 s,0 s,11.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.2 ms,19.8 ms,0 s,0 s,0 s,0 s,0 s,19.7 ms
2024-01-03 14:35:40,0 s,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.0 ms,0 s,0 s,0 s,0 s,6.7 ms,17.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.8 ms,0 s,0 s,,,,,,909.0 µs,0 s,0 s,1.0 ms,1.0 s,0 s,0 s,12.1 ms,99.6 µs,0 s,0 s,0 s,768.4 µs,0 s,0 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.7 ms,22.9 ms,0 s,0 s,0 s,0 s,0 s,19.8 ms
2024-01-03 14:35:45,776.1 µs,4.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.4 ms,0 s,0 s,0 s,0 s,3.5 ms,20.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.5 ms,0 s,0 s,,,,,,502.9 µs,0 s,0 s,1.0 ms,1.1 s,0 s,0 s,10.2 ms,101.1 µs,0 s,0 s,0 s,778.1 µs,0 s,0 s,0 s,0 s,7.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,26.5 ms,16.9 ms,0 s,0 s,0 s,0 s,0 s,18.2 ms
2024-01-03 14:35:50,755.0 µs,4.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.9 ms,0 s,0 s,0 s,0 s,2.0 ms,22.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.8 ms,0 s,0 s,,,,,,0 s,0 s,0 s,1.0 ms,1.1 s,0 s,0 s,11.4 ms,99.7 µs,0 s,0 s,0 s,799.5 µs,0 s,0 s,0 s,0 s,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.7 ms,16.5 ms,0 s,0 s,0 s,0 s,0 s,361.0 µs
2024-01-03 14:35:55,753.0 µs,4.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.9 ms,0 s,0 s,0 s,0 s,1.9 ms,21.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.8 ms,0 s,0 s,,,,,,12.6 ms,0 s,0 s,1.1 ms,1.0 s,0 s,0 s,8.5 ms,99.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,33.6 ms,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:36:00,767.5 µs,4.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.1 ms,0 s,10.0 ms,0 s,0 s,0 s,1.6 ms,3.3 ms,23.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.0 ms,0 s,0 s,,,,,,31.1 ms,0 s,0 s,1.1 ms,1.1 s,0 s,0 s,13.9 ms,98.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,31.4 ms,17.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:36:05,753.8 µs,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,11.5 ms,0 s,0 s,0 s,8.7 ms,2.7 ms,22.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.5 ms,0 s,0 s,,,,,,32.8 ms,0 s,0 s,1.1 ms,1.0 s,0 s,0 s,12.8 ms,675.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,26.1 ms,13.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:36:10,740.4 µs,5.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,10.4 ms,0 s,0 s,0 s,8.6 ms,2.7 ms,25.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,0 s,0 s,,,,,,33.0 ms,0 s,0 s,1.0 ms,1.0 s,0 s,0 s,15.7 ms,670.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,31.7 ms,23.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:36:15,763.8 µs,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,12.5 ms,0 s,0 s,0 s,8.4 ms,2.7 ms,24.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.6 ms,0 s,0 s,,,,,,32.7 ms,0 s,0 s,1.0 ms,1.1 s,0 s,0 s,15.0 ms,576.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.4 ms,20.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:36:20,737.4 µs,5.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,11.5 ms,0 s,0 s,0 s,8.7 ms,2.7 ms,23.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.0 ms,0 s,0 s,,,,,,34.1 ms,0 s,0 s,1.0 ms,1.1 s,0 s,0 s,15.2 ms,578.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,30.5 ms,20.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:36:25,764.5 µs,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,10.8 ms,92.1 µs,0 s,0 s,8.5 ms,2.7 ms,25.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.7 ms,0 s,0 s,,,,,,34.4 ms,0 s,0 s,0 s,1.1 s,0 s,0 s,14.1 ms,564.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.7 ms,22.4 ms,0 s,0 s,0 s,0 s,4.0 ms,0 s
2024-01-03 14:36:30,760.5 µs,5.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.9 ms,0 s,10.6 ms,91.6 µs,0 s,0 s,8.6 ms,2.8 ms,24.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,0 s,0 s,,,,,,33.4 ms,0 s,0 s,0 s,1.1 s,0 s,0 s,15.6 ms,584.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.3 ms,26.6 ms,0 s,0 s,0 s,0 s,4.2 ms,0 s
2024-01-03 14:36:35,753.8 µs,5.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,12.0 ms,92.2 µs,0 s,0 s,8.4 ms,2.7 ms,23.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.1 ms,0 s,0 s,,,,,,33.6 ms,0 s,0 s,6.8 ms,1.1 s,0 s,0 s,11.6 ms,568.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.5 ms,15.1 ms,0 s,0 s,0 s,0 s,0 s,28.4 ms,23.5 ms,0 s,0 s,0 s,0 s,4.1 ms,0 s
2024-01-03 14:36:40,0 s,5.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.4 ms,0 s,13.9 ms,91.7 µs,0 s,0 s,8.5 ms,2.7 ms,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.7 ms,0 s,0 s,,,,,,34.5 ms,0 s,0 s,6.7 ms,1.1 s,0 s,0 s,12.1 ms,935.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.6 ms,21.8 ms,0 s,0 s,0 s,0 s,0 s,31.2 ms,28.3 ms,0 s,0 s,0 s,0 s,4.0 ms,0 s
2024-01-03 14:36:45,0 s,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,11.4 ms,93.3 µs,0 s,0 s,8.6 ms,1.7 ms,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.7 ms,0 s,0 s,,,,,,34.5 ms,0 s,0 s,6.8 ms,1.1 s,0 s,0 s,11.0 ms,953.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.7 ms,22.3 ms,0 s,0 s,0 s,0 s,0 s,23.2 ms,29.6 ms,0 s,0 s,0 s,0 s,4.1 ms,0 s
2024-01-03 14:36:50,0 s,5.0 s,0 s,270.3 µs,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,11.4 ms,93.3 µs,0 s,0 s,8.5 ms,1.6 ms,20.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.0 ms,0 s,0 s,,,,,,21.6 ms,0 s,0 s,6.7 ms,1.1 s,0 s,0 s,12.6 ms,937.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.6 ms,21.9 ms,0 s,0 s,0 s,0 s,0 s,23.7 ms,29.3 ms,0 s,0 s,0 s,0 s,4.1 ms,0 s
2024-01-03 14:36:55,0 s,5.0 s,0 s,261.2 µs,0 s,0 s,0 s,0 s,0 s,4.5 ms,0 s,16.8 ms,94.8 µs,0 s,0 s,6.9 ms,1.6 ms,18.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,,,,,,6.3 ms,0 s,0 s,6.5 ms,1.1 s,0 s,0 s,7.5 ms,942.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,22.1 ms,0 s,0 s,0 s,0 s,0 s,24.3 ms,26.0 ms,0 s,0 s,0 s,0 s,4.6 ms,1.9 ms
2024-01-03 14:37:00,0 s,4.6 s,0 s,263.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,93.8 µs,0 s,0 s,0 s,5.1 ms,19.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.1 ms,0 s,0 s,,,,,,12.4 ms,0 s,0 s,6.8 ms,1.1 s,0 s,0 s,7.2 ms,368.0 µs,0 s,0 s,0 s,3.2 ms,0 s,0 s,0 s,0 s,4.3 ms,21.7 ms,0 s,0 s,0 s,0 s,0 s,25.6 ms,28.0 ms,0 s,0 s,0 s,0 s,4.7 ms,9.1 ms
2024-01-03 14:37:05,0 s,4.1 s,0 s,265.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.5 ms,93.5 µs,0 s,0 s,0 s,5.0 ms,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.3 ms,0 s,0 s,,,,,,12.4 ms,0 s,0 s,6.9 ms,1.1 s,0 s,0 s,4.3 ms,366.3 µs,0 s,0 s,0 s,7.1 ms,0 s,0 s,0 s,0 s,7.6 ms,22.1 ms,0 s,0 s,0 s,0 s,0 s,19.9 ms,17.5 ms,0 s,0 s,0 s,0 s,4.7 ms,9.1 ms
2024-01-03 14:37:10,0 s,3.9 s,0 s,270.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,91.1 µs,0 s,0 s,0 s,5.0 ms,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.6 ms,0 s,0 s,,,,,,12.4 ms,0 s,0 s,6.7 ms,1.1 s,0 s,0 s,5.4 ms,367.7 µs,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,7.6 ms,21.7 ms,0 s,0 s,0 s,0 s,0 s,23.9 ms,24.2 ms,0 s,0 s,0 s,0 s,4.7 ms,9.1 ms
2024-01-03 14:37:15,0 s,3.6 s,0 s,262.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.3 ms,95.6 µs,0 s,0 s,0 s,5.0 ms,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,,,,,,12.2 ms,0 s,0 s,6.8 ms,1.1 s,0 s,0 s,4.9 ms,380.2 µs,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,8.7 ms,22.0 ms,0 s,0 s,0 s,0 s,0 s,21.3 ms,24.0 ms,0 s,0 s,0 s,0 s,4.6 ms,9.3 ms
2024-01-03 14:37:20,0 s,3.4 s,0 s,267.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,0 s,0 s,5.1 ms,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.6 ms,0 s,0 s,,,,,,11.5 ms,0 s,0 s,6.7 ms,1.1 s,0 s,0 s,5.9 ms,1.2 ms,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,11.0 ms,21.8 ms,0 s,0 s,0 s,0 s,0 s,21.8 ms,21.5 ms,0 s,0 s,0 s,0 s,545.1 µs,9.2 ms
2024-01-03 14:37:25,0 s,3.3 s,0 s,264.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,0 s,0 s,0 s,0 s,4.9 ms,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,,,,,,11.8 ms,0 s,0 s,6.6 ms,1.1 s,0 s,0 s,4.5 ms,1.2 ms,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,11.1 ms,21.9 ms,0 s,0 s,0 s,0 s,0 s,16.7 ms,18.3 ms,0 s,0 s,0 s,0 s,543.8 µs,9.0 ms
2024-01-03 14:37:30,0 s,3.3 s,0 s,263.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.5 ms,0 s,0 s,0 s,0 s,5.0 ms,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.4 ms,0 s,0 s,,,,,,11.5 ms,0 s,0 s,0 s,1.1 s,0 s,0 s,7.7 ms,1.2 ms,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,10.6 ms,7.2 ms,0 s,0 s,0 s,0 s,0 s,16.4 ms,18.4 ms,0 s,0 s,0 s,0 s,539.0 µs,9.3 ms
2024-01-03 14:37:35,0 s,3.2 s,0 s,260.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.4 ms,0 s,0 s,0 s,0 s,5.0 ms,23.2 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.2 ms,0 s,0 s,,,,,,11.4 ms,0 s,0 s,0 s,1.1 s,0 s,0 s,7.0 ms,833.9 µs,0 s,0 s,0 s,7.1 ms,0 s,0 s,0 s,0 s,11.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.4 ms,15.0 ms,0 s,0 s,0 s,0 s,551.8 µs,9.2 ms
2024-01-03 14:37:40,0 s,3.3 s,0 s,263.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.0 ms,0 s,0 s,0 s,0 s,5.0 ms,22.4 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.5 ms,0 s,0 s,,,,,,11.4 ms,0 s,0 s,0 s,1.1 s,0 s,0 s,8.4 ms,827.2 µs,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,10.6 ms,633.5 µs,0 s,0 s,0 s,0 s,0 s,10.8 ms,13.9 ms,0 s,0 s,0 s,0 s,537.8 µs,9.1 ms
2024-01-03 14:37:45,0 s,3.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,0 s,0 s,4.9 ms,19.9 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,,,,,,11.4 ms,0 s,0 s,0 s,1.1 s,0 s,0 s,6.8 ms,838.0 µs,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,9.9 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,10.8 ms,13.8 ms,0 s,0 s,0 s,0 s,541.0 µs,9.1 ms
2024-01-03 14:37:50,0 s,3.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.8 ms,0 s,0 s,0 s,0 s,3.5 ms,20.3 ms,0 s,0 s,0 s,3.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,,,,,,7.5 ms,0 s,0 s,0 s,1.1 s,0 s,0 s,7.4 ms,845.8 µs,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,10.1 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,8.9 ms,14.7 ms,0 s,0 s,0 s,0 s,0 s,7.4 ms
2024-01-03 14:37:55,0 s,3.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,0 s,0 s,0 s,0 s,0 s,19.7 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.0 s,0 s,0 s,7.4 ms,844.8 µs,0 s,0 s,0 s,4.0 ms,0 s,0 s,0 s,0 s,12.1 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,9.8 ms,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:00,0 s,3.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.9 ms,0 s,0 s,0 s,0 s,0 s,20.3 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.8 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.0 s,0 s,0 s,9.8 ms,851.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,17.7 ms,15.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:05,0 s,3.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.1 ms,0 s,0 s,0 s,0 s,0 s,19.0 ms,0 s,0 s,0 s,3.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.1 s,0 s,0 s,8.6 ms,849.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,13.8 ms,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:10,0 s,4.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.4 ms,0 s,10.3 ms,0 s,0 s,0 s,9.6 ms,0 s,18.1 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.0 s,0 s,0 s,9.6 ms,835.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.7 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,13.9 ms,9.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:15,0 s,4.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,0 s,10.7 ms,0 s,0 s,0 s,9.5 ms,0 s,18.6 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,738.1 µs,1.0 s,0 s,0 s,8.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.9 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,20.1 ms,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
