"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 16:11:00,0 s,5.5 s,0 s,0 s,0 s,0 s,0 s,1.3 ms,0 s,0 s,0 s,13.2 ms,0 s,0 s,0 s,0 s,49.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.7 ms,0 s,0 s,2.4 s,,,,,0 s,0 s,0 s,23.9 ms,1.4 s,0 s,0 s,31.2 ms,7.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,46.9 ms,12.6 ms,0 s,0 s,0 s,0 s,0 s,13.9 ms,23.7 ms,0 s,0 s,0 s,0 s,0 s,9.0 ms
2024-01-03 16:11:05,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,1.3 ms,0 s,0 s,0 s,16.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,39.7 ms,0 s,0 s,2.5 s,,,,,0 s,0 s,0 s,24.0 ms,1.4 s,0 s,0 s,22.3 ms,7.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.7 ms,12.4 ms,0 s,0 s,0 s,0 s,0 s,13.6 ms,19.1 ms,0 s,0 s,0 s,0 s,0 s,8.8 ms
2024-01-03 16:11:10,0 s,5.2 s,0 s,0 s,0 s,0 s,0 s,1.3 ms,0 s,0 s,0 s,14.2 ms,0 s,12.5 ms,0 s,0 s,2.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.0 ms,0 s,0 s,2.7 s,,,,,0 s,0 s,0 s,24.2 ms,1.4 s,0 s,0 s,32.3 ms,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.1 ms,12.4 ms,0 s,0 s,0 s,0 s,0 s,13.4 ms,23.2 ms,0 s,0 s,0 s,0 s,0 s,8.9 ms
2024-01-03 16:11:15,0 s,5.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.6 ms,0 s,12.3 ms,0 s,0 s,2.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.7 ms,0 s,0 s,2.9 s,,,,,0 s,0 s,0 s,24.1 ms,1.5 s,0 s,0 s,30.2 ms,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,42.7 ms,12.4 ms,0 s,0 s,0 s,0 s,0 s,11.0 ms,11.5 ms,0 s,0 s,0 s,0 s,0 s,9.0 ms
2024-01-03 16:11:20,0 s,5.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.7 ms,0 s,12.4 ms,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,13.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.9 ms,0 s,0 s,2.7 s,,,,,0 s,0 s,0 s,23.7 ms,1.4 s,0 s,0 s,35.0 ms,5.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.2 ms,12.4 ms,0 s,0 s,0 s,0 s,0 s,10.6 ms,11.6 ms,0 s,0 s,0 s,0 s,0 s,9.0 ms
2024-01-03 16:11:25,0 s,5.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,12.5 ms,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.2 ms,0 s,0 s,2.6 s,,,,,0 s,0 s,0 s,23.6 ms,1.4 s,0 s,0 s,31.2 ms,5.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,43.9 ms,12.2 ms,0 s,0 s,0 s,0 s,0 s,12.0 ms,11.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:11:30,0 s,5.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,12.6 ms,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.4 ms,0 s,0 s,2.4 s,,,,,0 s,0 s,0 s,23.6 ms,1.4 s,0 s,0 s,36.8 ms,5.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.5 ms,12.4 ms,0 s,0 s,0 s,0 s,0 s,16.0 ms,12.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:11:35,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,0 s,12.3 ms,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,0 s,0 s,2.4 s,,,,,0 s,0 s,0 s,24.0 ms,1.5 s,0 s,0 s,32.6 ms,4.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.0 ms,12.5 ms,0 s,0 s,0 s,0 s,0 s,15.9 ms,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:11:40,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.0 ms,0 s,12.6 ms,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.6 ms,0 s,0 s,2.5 s,,,,,0 s,0 s,0 s,23.4 ms,1.5 s,0 s,0 s,36.8 ms,4.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.4 ms,12.5 ms,0 s,0 s,0 s,0 s,0 s,21.0 ms,12.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:11:45,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,23.1 ms,0 s,12.6 ms,0 s,8.7 ms,2.6 ms,0 s,0 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,2.5 s,,,,,0 s,0 s,0 s,10.5 ms,1.5 s,0 s,0 s,36.3 ms,4.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,44.5 ms,6.9 ms,0 s,0 s,0 s,0 s,0 s,18.1 ms,11.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:11:50,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.3 ms,0 s,20.2 ms,0 s,12.3 ms,0 s,8.7 ms,2.5 ms,0 s,0 s,0 s,0 s,13.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,0 s,0 s,2.6 s,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,34.9 ms,4.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.1 ms,10.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:11:55,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,27.4 ms,0 s,12.2 ms,0 s,8.7 ms,2.6 ms,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.0 ms,0 s,0 s,2.3 s,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,32.0 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.1 ms,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:00,0 s,5.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,26.5 ms,0 s,12.4 ms,0 s,8.7 ms,2.5 ms,0 s,0 s,0 s,0 s,13.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,0 s,0 s,2.2 s,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,35.5 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.4 ms,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:05,0 s,5.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.7 ms,0 s,26.7 ms,0 s,0 s,0 s,8.6 ms,0 s,0 s,0 s,0 s,0 s,13.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,0 s,0 s,2.0 s,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,26.2 ms,4.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.1 ms,18.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:10,0 s,5.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,0 s,20.8 ms,0 s,0 s,0 s,9.0 ms,0 s,0 s,0 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.2 ms,0 s,0 s,1.5 s,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,27.4 ms,3.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,35.3 ms,25.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:15,0 s,5.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,0 s,27.1 ms,0 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.3 ms,0 s,0 s,1.4 s,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,22.7 ms,429.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.2 ms,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:20,0 s,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.7 ms,0 s,26.6 ms,0 s,0 s,0 s,8.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.5 ms,0 s,0 s,1.3 s,,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,23.6 ms,1.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,39.7 ms,35.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:25,0 s,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,26.4 ms,0 s,0 s,0 s,8.7 ms,653.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,1.2 s,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,22.3 ms,899.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.7 ms,34.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:30,0 s,6.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,21.5 ms,0 s,0 s,0 s,9.0 ms,664.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.0 ms,0 s,0 s,1.0 s,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,15.5 ms,897.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,40.2 ms,35.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:35,0 s,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,0 s,26.7 ms,0 s,0 s,0 s,8.8 ms,652.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.1 ms,0 s,0 s,773.5 ms,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,16.0 ms,898.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,33.2 ms,35.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:40,0 s,6.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.7 ms,0 s,0 s,0 s,0 s,650.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.3 ms,0 s,0 s,511.7 ms,,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,17.1 ms,898.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.5 ms,36.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:45,0 s,6.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,0 s,0 s,664.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,17.1 ms,886.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,33.8 ms,37.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:50,0 s,7.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,0 s,0 s,0 s,0 s,652.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.9 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,17.2 ms,906.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.3 ms,41.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:12:55,0 s,7.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.7 ms,0 s,0 s,0 s,0 s,657.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.3 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,18.7 ms,877.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,26.9 ms,40.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:00,0 s,7.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,0 s,0 s,650.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,20.1 ms,880.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,30.5 ms,28.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:05,0 s,7.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,0 s,0 s,668.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,29.3 ms,902.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,29.6 ms,22.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:10,0 s,7.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,0 s,0 s,0 s,666.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.2 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,29.5 ms,1.9 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.6 ms,25.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:15,0 s,7.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,0 s,0 s,668.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.3 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,37.0 ms,979.7 µs,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,21.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.2 ms,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:20,0 s,7.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,40.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,34.9 ms,966.0 µs,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,20.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.8 ms,14.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:25,0 s,7.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,34.3 ms,4.5 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,30.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.8 ms,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:30,0 s,7.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,33.9 ms,4.5 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,30.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.0 ms,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:35,0 s,7.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,32.8 ms,5.2 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,37.8 ms,0 s,0 s,0 s,0 s,0 s,6.3 ms,30.9 ms,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:40,0 s,7.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,33.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,35.5 ms,5.2 ms,0 s,0 s,0 s,1.4 ms,0 s,0 s,0 s,0 s,33.7 ms,0 s,0 s,0 s,0 s,0 s,6.3 ms,33.4 ms,18.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:45,0 s,7.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,34.8 ms,5.9 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,32.6 ms,0 s,0 s,0 s,0 s,0 s,6.4 ms,33.0 ms,14.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:50,0 s,7.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.2 ms,0 s,0 s,0 s,0 s,458.1 µs,0 s,0 s,0 s,0 s,12.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,,,,,,718.7 µs,0 s,0 s,0 s,1.4 s,0 s,0 s,29.9 ms,6.0 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,34.8 ms,0 s,0 s,0 s,0 s,0 s,6.3 ms,22.6 ms,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:13:55,0 s,7.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.6 ms,0 s,0 s,0 s,0 s,443.7 µs,0 s,0 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.8 ms,0 s,0 s,,,,,,743.6 µs,0 s,0 s,0 s,1.4 s,0 s,0 s,28.1 ms,6.0 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,34.6 ms,0 s,0 s,0 s,0 s,0 s,6.2 ms,21.3 ms,13.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:00,0 s,7.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,38.7 ms,0 s,0 s,0 s,0 s,446.8 µs,0 s,0 s,0 s,0 s,14.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.4 ms,0 s,0 s,,,,,,736.2 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,26.2 ms,8.3 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,28.2 ms,0 s,0 s,0 s,0 s,0 s,6.2 ms,24.7 ms,19.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:05,0 s,6.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.3 ms,0 s,0 s,0 s,0 s,445.9 µs,0 s,0 s,0 s,0 s,13.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,44.4 ms,0 s,0 s,,,,,,730.5 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,25.7 ms,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.0 ms,0 s,0 s,0 s,0 s,0 s,6.2 ms,21.0 ms,16.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:10,0 s,6.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.5 ms,0 s,0 s,0 s,0 s,438.4 µs,0 s,0 s,0 s,0 s,14.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,30.9 ms,0 s,0 s,,,,,,740.3 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,30.6 ms,12.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.7 ms,0 s,0 s,0 s,0 s,0 s,6.1 ms,23.9 ms,27.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:15,0 s,6.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.8 ms,0 s,0 s,0 s,0 s,456.7 µs,0 s,0 s,0 s,0 s,14.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.1 ms,0 s,0 s,,,,,,723.7 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,29.0 ms,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.9 ms,0 s,0 s,0 s,0 s,0 s,6.4 ms,24.1 ms,26.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:20,0 s,6.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.5 ms,0 s,0 s,0 s,0 s,456.2 µs,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.3 ms,0 s,0 s,,,,,,747.1 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,30.8 ms,10.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.7 ms,0 s,0 s,0 s,0 s,0 s,6.4 ms,22.5 ms,29.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
